CF_ID,Jurisdiction,Product,InflowOutflow,Amount(USDk),TimeBucket,LCR_Weight,NSFR_Weight,Date
CF3831,GU,RetailDeposit,Inflow,228093.26,<2d,1.0,0.01842004811503295,2021-09-22
CF3832,GU,CommitmentDraw,Outflow,-237502.94,<2d,1.0,0.07837827406571718,2022-07-15
CF3833,BM,SecurityMaturity,Outflow,-48596.85,91-180d,0.5,0.36604456762477844,2021-11-25
CF3834,BM,CommitmentDraw,Inflow,133084.36,<2d,1.0,0.7727361975381181,2022-08-15
CF3835,KY,CorporateDeposit,Inflow,360722.32,8-30d,1.0,0.9151009720069815,2023-06-20
CF3836,BM,CommitmentDraw,Outflow,-177432.46,31-90d,0.5,0.9578498533220046,2023-10-01
CF3837,JE,LoanRepayment,Inflow,379478.42,8-30d,1.0,0.8142894379358993,2022-08-15
CF3838,KY,CommitmentDraw,Outflow,-74486.46,2-7d,1.0,0.918494940488776,2021-02-15
CF3839,KY,DerivativesCF,Outflow,-77387.43,8-30d,1.0,0.8730001646892765,2021-12-17
CF3840,JE,CorporateDeposit,Outflow,-465503.76,>1y,0.0,0.6117106584456402,2022-09-20
CF3841,BM,CorporateDeposit,Outflow,-40984.27,<2d,1.0,0.05765206700507819,2023-09-19
CF3842,JE,CorporateDeposit,Outflow,-422194.06,<2d,1.0,0.11490047908865375,2023-08-10
CF3843,GU,CommitmentDraw,Outflow,-15040.63,>1y,0.0,0.21124552671881547,2023-10-20
CF3844,BM,RetailDeposit,Outflow,-16045.12,<2d,1.0,0.41969873886599096,2021-09-10
CF3845,BM,RetailDeposit,Inflow,39538.13,<2d,1.0,0.9766699831654041,2020-04-23
CF3846,KY,RetailDeposit,Outflow,-101032.21,8-30d,1.0,0.5035805066049144,2024-04-26
CF3847,KY,DerivativesCF,Outflow,-458672.83,181-365d,0.25,0.6587841094992682,2023-01-27
CF3848,JE,LoanRepayment,Inflow,252157.53,31-90d,0.5,0.9865623555669382,2019-12-04
CF3849,BM,SecurityMaturity,Inflow,114981.71,>1y,0.0,0.383525017715143,2020-08-29
CF3850,BM,CommitmentDraw,Inflow,426737.21,31-90d,0.5,0.7833479271670887,2020-11-17
CF3851,BM,CorporateDeposit,Outflow,-138606.86,2-7d,1.0,0.3901005203292224,2023-03-20
CF3852,BM,CorporateDeposit,Outflow,-53317.13,91-180d,0.5,0.928163958445807,2020-10-13
CF3853,JE,DerivativesCF,Inflow,41181.48,181-365d,0.25,0.0759608726029386,2020-01-21
CF3854,KY,SecurityMaturity,Outflow,-157029.78,>1y,0.0,0.050758777160296864,2022-04-23
CF3855,GU,LoanRepayment,Outflow,-169535.13,91-180d,0.5,0.9633181877516267,2020-12-31
CF3856,BM,DerivativesCF,Outflow,-306820.67,91-180d,0.5,0.4095333401481347,2021-08-15
CF3857,BM,LoanRepayment,Inflow,136906.18,181-365d,0.25,0.8970016291254564,2022-04-24
CF3858,KY,SecurityMaturity,Outflow,-86364.09,91-180d,0.5,0.3942857223905226,2023-05-05
CF3859,KY,SecurityMaturity,Outflow,-148852.92,2-7d,1.0,0.14258825894991578,2022-09-23
CF3860,BM,LoanRepayment,Outflow,-91975.73,91-180d,0.5,0.6428612907281376,2022-02-07
CF3861,KY,CommitmentDraw,Outflow,-21212.63,2-7d,1.0,0.8921275107686847,2023-06-08
CF3862,BM,CorporateDeposit,Outflow,-338709.87,31-90d,0.5,0.1118061746439567,2023-01-16
CF3863,BM,DerivativesCF,Outflow,-54341.67,8-30d,1.0,0.6537617697743444,2021-07-21
CF3864,BM,DerivativesCF,Outflow,-231917.07,8-30d,1.0,0.9749609299435621,2021-01-19
CF3865,BM,RetailDeposit,Outflow,-103915.36,181-365d,0.25,0.2864761937716138,2022-05-15
CF3866,JE,RetailDeposit,Outflow,-225399.3,31-90d,0.5,0.36402889449016074,2021-04-13
CF3867,KY,CorporateDeposit,Inflow,240907.65,8-30d,1.0,0.8218052374108357,2024-03-11
CF3868,KY,SecurityMaturity,Inflow,105078.11,>1y,0.0,0.2639006222429855,2022-11-13
CF3869,KY,LoanRepayment,Outflow,-354677.78,31-90d,0.5,0.002043077652346126,2021-09-06
CF3870,JE,DerivativesCF,Inflow,179937.06,91-180d,0.5,0.7614033030091258,2021-05-24
CF3871,BM,LoanRepayment,Outflow,-34876.38,31-90d,0.5,0.39135567815449046,2022-12-30
CF3872,BM,CorporateDeposit,Inflow,223899.14,>1y,0.0,0.3085401015645064,2024-01-14
CF3873,KY,CommitmentDraw,Outflow,-27294.84,2-7d,1.0,0.2991749074186457,2022-12-05
CF3874,BM,RetailDeposit,Inflow,180669.15,>1y,0.0,0.04627884660335979,2021-04-01
CF3875,KY,DerivativesCF,Inflow,45949.44,2-7d,1.0,0.5373232948917367,2023-02-13
CF3876,KY,RetailDeposit,Outflow,-49196.33,181-365d,0.25,0.10294539664510893,2021-03-12
CF3877,BM,RetailDeposit,Inflow,53314.13,91-180d,0.5,0.30763747159956434,2023-09-11
CF3878,BM,RetailDeposit,Outflow,-218376.47,2-7d,1.0,0.09372617263642591,2022-08-02
CF3879,BM,CorporateDeposit,Outflow,-191093.39,181-365d,0.25,0.45454784887878985,2020-11-17
CF3880,KY,RetailDeposit,Outflow,-289323.28,181-365d,0.25,0.19533885919517946,2023-04-27
CF3881,KY,RetailDeposit,Inflow,70913.84,31-90d,0.5,0.09067602066217717,2022-09-05
CF3882,GU,CommitmentDraw,Outflow,-69870.58,8-30d,1.0,0.43195504291665165,2022-04-28
CF3883,BM,CorporateDeposit,Inflow,186898.28,181-365d,0.25,0.8038203883275787,2021-10-04
CF3884,BM,DerivativesCF,Inflow,63981.62,<2d,1.0,0.9512630270346567,2019-09-05
CF3885,KY,LoanRepayment,Inflow,163672.91,31-90d,0.5,0.42970956993274734,2024-01-24
CF3886,BM,RetailDeposit,Outflow,-229061.6,91-180d,0.5,0.7584829160527905,2023-05-06
CF3887,BM,CommitmentDraw,Outflow,-9611.16,2-7d,1.0,0.3231723228788326,2022-01-30
CF3888,KY,LoanRepayment,Inflow,184323.11,<2d,1.0,0.555143698884479,2020-03-27
CF3889,KY,CommitmentDraw,Inflow,22078.42,>1y,0.0,0.5165794147253273,2022-11-21
CF3890,BM,SecurityMaturity,Inflow,242200.54,2-7d,1.0,0.7656825304224087,2023-01-22
CF3891,BM,LoanRepayment,Inflow,545760.55,91-180d,0.5,0.730747028800014,2020-12-06
CF3892,BM,RetailDeposit,Outflow,-240057.21,2-7d,1.0,0.9622127091468563,2019-12-01
CF3893,JE,CorporateDeposit,Inflow,213757.59,>1y,0.0,0.5975112405234372,2023-04-10
CF3894,KY,CommitmentDraw,Outflow,-91911.53,2-7d,1.0,0.4506051577831296,2019-12-20
CF3895,GU,CorporateDeposit,Outflow,-52133.02,8-30d,1.0,0.7503322341401699,2021-12-29
CF3896,KY,SecurityMaturity,Outflow,-29367.87,181-365d,0.25,0.02713598204008627,2023-03-05
CF3897,KY,DerivativesCF,Outflow,-130535.15,<2d,1.0,0.002745083762795586,2022-07-29
CF3898,BM,DerivativesCF,Inflow,145110.2,91-180d,0.5,0.6920581962840286,2022-02-16
CF3899,BM,LoanRepayment,Inflow,133758.5,181-365d,0.25,0.3236603597566684,2021-02-13
CF3900,KY,CorporateDeposit,Inflow,201949.54,91-180d,0.5,0.8460898972729365,2023-09-21
CF3901,BM,CorporateDeposit,Outflow,-70597.31,8-30d,1.0,0.30028481084872816,2020-09-06
CF3902,GU,CorporateDeposit,Inflow,106033.54,181-365d,0.25,0.13802829241241865,2022-07-03
CF3903,JE,DerivativesCF,Outflow,-265396.39,8-30d,1.0,0.2465703191970483,2021-01-21
CF3904,BM,DerivativesCF,Outflow,-68676.27,91-180d,0.5,0.7230312504722061,2023-07-22
CF3905,BM,SecurityMaturity,Inflow,585977.58,181-365d,0.25,0.5166732524578206,2021-06-14
CF3906,BM,CorporateDeposit,Outflow,-163510.56,<2d,1.0,0.41872537144250166,2020-02-24
CF3907,BM,RetailDeposit,Outflow,-117353.84,>1y,0.0,0.4974513163964229,2020-10-12
CF3908,KY,RetailDeposit,Outflow,-148402.47,31-90d,0.5,0.8937357691983004,2021-12-07
CF3909,GU,CommitmentDraw,Outflow,-172252.95,31-90d,0.5,0.968938628339039,2020-09-18
CF3910,JE,CommitmentDraw,Inflow,249888.68,181-365d,0.25,0.3415342862067501,2019-12-01
CF3911,BM,LoanRepayment,Outflow,-328203.0,181-365d,0.25,0.5742790997607432,2023-01-28
CF3912,GU,LoanRepayment,Outflow,-70600.4,181-365d,0.25,0.3639709976468235,2020-05-15
CF3913,JE,LoanRepayment,Outflow,-284791.02,>1y,0.0,0.8768986874245221,2020-10-30
CF3914,JE,RetailDeposit,Outflow,-104820.47,91-180d,0.5,0.5170128988019145,2023-12-02
CF3915,GU,LoanRepayment,Outflow,-128103.98,2-7d,1.0,0.41588592711065053,2019-12-19
CF3916,KY,SecurityMaturity,Inflow,64649.29,>1y,0.0,0.09563190939434996,2020-01-04
CF3917,GU,CorporateDeposit,Inflow,269075.84,91-180d,0.5,0.7366617048466496,2023-11-04
CF3918,BM,LoanRepayment,Inflow,305527.47,181-365d,0.25,0.7813138317107143,2023-08-13
CF3919,GU,LoanRepayment,Inflow,183278.19,31-90d,0.5,0.8984490778824974,2021-02-15
CF3920,GU,CorporateDeposit,Inflow,118631.24,181-365d,0.25,0.7048606533142199,2021-04-16
CF3921,JE,DerivativesCF,Outflow,-467039.61,8-30d,1.0,0.36628075731513965,2022-11-21
CF3922,KY,CommitmentDraw,Inflow,181908.99,8-30d,1.0,0.9335478475025861,2023-12-10
CF3923,BM,DerivativesCF,Outflow,-81461.37,>1y,0.0,0.4376913024130993,2024-06-01
CF3924,GU,DerivativesCF,Outflow,-464010.95,2-7d,1.0,0.034987620886882675,2020-09-08
CF3925,KY,SecurityMaturity,Outflow,-148696.44,8-30d,1.0,0.3384130073360605,2023-09-28
CF3926,BM,CorporateDeposit,Outflow,-148726.31,31-90d,0.5,0.8966697465679241,2020-08-07
CF3927,KY,RetailDeposit,Inflow,16371.17,>1y,0.0,0.5943707347700887,2019-10-18
CF3928,KY,RetailDeposit,Outflow,-64693.28,2-7d,1.0,0.07459129719566637,2021-02-06
CF3929,BM,CorporateDeposit,Outflow,-335387.05,2-7d,1.0,0.1731447775746061,2023-11-17
CF3930,BM,CorporateDeposit,Outflow,-157604.43,181-365d,0.25,0.7134765363419248,2021-06-01
CF3931,KY,CorporateDeposit,Inflow,35886.85,>1y,0.0,0.5844157616059792,2019-09-16
CF3932,JE,DerivativesCF,Outflow,-118709.14,91-180d,0.5,0.9970742347806889,2024-04-28
CF3933,BM,SecurityMaturity,Outflow,-131151.72,31-90d,0.5,0.019557249342230687,2020-05-12
CF3934,KY,LoanRepayment,Inflow,12727.83,>1y,0.0,0.9679148815539594,2021-04-22
CF3935,BM,CommitmentDraw,Outflow,-81320.57,31-90d,0.5,0.016322652877907906,2020-12-29
CF3936,BM,CommitmentDraw,Outflow,-268767.99,>1y,0.0,0.5913367506586628,2021-01-07
CF3937,KY,CommitmentDraw,Inflow,48544.46,<2d,1.0,0.28151000083137523,2020-12-17
CF3938,KY,SecurityMaturity,Inflow,130575.15,<2d,1.0,0.11373732467080722,2020-10-12
CF3939,GU,CorporateDeposit,Inflow,376668.9,181-365d,0.25,0.3631340869549239,2020-04-26
CF3940,JE,CorporateDeposit,Outflow,-229601.32,181-365d,0.25,0.5985928243813073,2022-07-24
CF3941,BM,DerivativesCF,Outflow,-413232.25,31-90d,0.5,0.6413139388770214,2022-08-18
CF3942,BM,RetailDeposit,Outflow,-524627.91,>1y,0.0,0.28953532201203247,2019-07-05
CF3943,GU,DerivativesCF,Inflow,33128.0,<2d,1.0,0.3753551960620245,2021-11-08
CF3944,KY,RetailDeposit,Inflow,123999.21,<2d,1.0,0.2092686809851153,2024-04-09
CF3945,GU,CorporateDeposit,Outflow,-503208.35,91-180d,0.5,0.49409594664779755,2023-10-13
CF3946,BM,CorporateDeposit,Inflow,674270.58,<2d,1.0,0.9032857209457841,2020-04-17
CF3947,BM,DerivativesCF,Inflow,125217.89,2-7d,1.0,0.14783537365222066,2023-03-07
CF3948,KY,SecurityMaturity,Inflow,252794.3,91-180d,0.5,0.22594771388784607,2020-03-14
CF3949,KY,DerivativesCF,Inflow,178125.41,<2d,1.0,0.9497956104095333,2024-04-29
CF3950,KY,RetailDeposit,Inflow,89205.64,8-30d,1.0,0.814991024250856,2019-09-26
CF3951,BM,RetailDeposit,Outflow,-140100.06,31-90d,0.5,0.8844223447974289,2019-08-26
CF3952,BM,DerivativesCF,Outflow,-217938.11,<2d,1.0,0.14426918697332025,2023-06-25
CF3953,GU,LoanRepayment,Inflow,225278.27,8-30d,1.0,0.36521811411698657,2021-04-30
CF3954,KY,RetailDeposit,Inflow,196254.06,91-180d,0.5,0.5507480712611711,2021-10-07
CF3955,KY,SecurityMaturity,Outflow,-480215.99,2-7d,1.0,0.466551138172941,2022-02-24
CF3956,BM,SecurityMaturity,Outflow,-314315.64,8-30d,1.0,0.14507955214841184,2021-08-11
CF3957,KY,DerivativesCF,Outflow,-69793.96,91-180d,0.5,0.3054340223230072,2022-06-14
CF3958,KY,RetailDeposit,Outflow,-216358.21,31-90d,0.5,0.7301792784643959,2023-06-22
CF3959,JE,CorporateDeposit,Inflow,26786.24,31-90d,0.5,0.20715101875982067,2023-10-26
CF3960,BM,LoanRepayment,Outflow,-17262.01,31-90d,0.5,0.9681879042142815,2024-03-14
CF3961,KY,LoanRepayment,Outflow,-264078.44,2-7d,1.0,0.5897843267813682,2024-05-30
CF3962,GU,CorporateDeposit,Inflow,225237.8,31-90d,0.5,0.5805031834108847,2023-10-15
CF3963,KY,RetailDeposit,Inflow,568.49,181-365d,0.25,0.5048401568036016,2020-08-16
CF3964,KY,CorporateDeposit,Inflow,140198.47,181-365d,0.25,0.029185148933358662,2019-10-06
CF3965,JE,CommitmentDraw,Inflow,89251.78,8-30d,1.0,0.08913892255967759,2022-02-06
CF3966,GU,CommitmentDraw,Outflow,-411121.35,91-180d,0.5,0.9817183345462519,2020-04-30
CF3967,KY,LoanRepayment,Inflow,186595.87,8-30d,1.0,0.48345939917888003,2022-05-11
CF3968,KY,SecurityMaturity,Inflow,240817.06,91-180d,0.5,0.695249862829689,2022-04-10
CF3969,KY,CommitmentDraw,Outflow,-121123.36,>1y,0.0,0.9059403697058537,2020-05-23
CF3970,BM,DerivativesCF,Outflow,-207672.25,181-365d,0.25,0.16438943155703656,2019-09-11
CF3971,BM,CommitmentDraw,Inflow,49059.46,<2d,1.0,0.7222591746793986,2021-08-31
CF3972,BM,RetailDeposit,Inflow,281255.27,8-30d,1.0,0.519365448194699,2019-10-25
CF3973,GU,RetailDeposit,Inflow,50733.11,<2d,1.0,0.02537905018912512,2023-04-24
CF3974,JE,SecurityMaturity,Inflow,48830.67,>1y,0.0,0.21941225990073188,2023-01-09
CF3975,KY,LoanRepayment,Inflow,229818.92,2-7d,1.0,0.5773084591602832,2021-10-03
CF3976,BM,SecurityMaturity,Inflow,128626.83,181-365d,0.25,0.5677940837528499,2023-02-24
CF3977,GU,CorporateDeposit,Inflow,387698.44,91-180d,0.5,0.005968994413788509,2023-06-27
CF3978,BM,CommitmentDraw,Inflow,87860.18,2-7d,1.0,0.11661483749811574,2020-10-12
CF3979,KY,CorporateDeposit,Outflow,-182993.05,181-365d,0.25,0.359053027566146,2023-03-31
CF3980,KY,CorporateDeposit,Inflow,113757.01,31-90d,0.5,0.9480899838036947,2020-11-23
CF3981,BM,CorporateDeposit,Inflow,236892.18,181-365d,0.25,0.15096614707306633,2020-06-16
CF3982,BM,RetailDeposit,Inflow,311506.61,2-7d,1.0,0.24347577119532837,2023-11-07
CF3983,BM,SecurityMaturity,Outflow,-27248.7,8-30d,1.0,0.6345139857054004,2021-09-23
CF3984,BM,DerivativesCF,Inflow,122519.13,31-90d,0.5,0.4795390710743267,2022-02-18
CF3985,KY,RetailDeposit,Outflow,-53850.94,>1y,0.0,0.9598754752806763,2020-07-31
CF3986,BM,RetailDeposit,Outflow,-12268.91,181-365d,0.25,0.1812715130319673,2019-07-11
CF3987,KY,RetailDeposit,Inflow,26916.39,8-30d,1.0,0.4070233971313517,2021-07-12
CF3988,BM,CommitmentDraw,Inflow,65323.39,31-90d,0.5,0.7724168379017502,2022-12-29
CF3989,KY,CorporateDeposit,Inflow,117144.18,31-90d,0.5,0.2464978610825539,2021-01-01
CF3990,KY,CorporateDeposit,Inflow,47703.77,2-7d,1.0,0.07262170316375616,2022-10-22
CF3991,KY,RetailDeposit,Outflow,-39747.88,91-180d,0.5,0.052589250029731804,2022-11-24
CF3992,BM,DerivativesCF,Outflow,-97612.62,<2d,1.0,0.5556567983963575,2020-11-23
CF3993,BM,CorporateDeposit,Inflow,237829.1,181-365d,0.25,0.8384511131189433,2024-01-06
CF3994,JE,LoanRepayment,Inflow,116288.69,8-30d,1.0,0.23771399693205408,2020-12-11
CF3995,KY,RetailDeposit,Outflow,-229790.0,8-30d,1.0,0.07180638431111208,2020-11-10
CF3996,KY,LoanRepayment,Outflow,-346973.66,<2d,1.0,0.2726832178695666,2021-09-14
CF3997,BM,LoanRepayment,Inflow,518735.71,>1y,0.0,0.4019552941670559,2023-12-12
CF3998,BM,DerivativesCF,Outflow,-186358.29,181-365d,0.25,0.8758348214057337,2020-03-22
CF3999,KY,DerivativesCF,Outflow,-99928.9,2-7d,1.0,0.7823699169615225,2023-09-26
CF4000,KY,CommitmentDraw,Inflow,283465.68,2-7d,1.0,0.7040373471696911,2020-05-03
CF4001,BM,LoanRepayment,Inflow,179229.31,91-180d,0.5,0.15902526216102908,2022-04-28
CF4002,JE,LoanRepayment,Outflow,-43790.09,91-180d,0.5,0.820016079127554,2024-05-28
CF4003,KY,CommitmentDraw,Inflow,387739.01,<2d,1.0,0.7274421742593143,2021-06-17
CF4004,BM,LoanRepayment,Inflow,285521.84,<2d,1.0,0.12307945824097499,2020-06-27
CF4005,BM,RetailDeposit,Outflow,-31082.5,181-365d,0.25,0.24974223616726798,2021-06-02
CF4006,BM,CorporateDeposit,Outflow,-9992.09,8-30d,1.0,0.23423520909748585,2023-08-06
CF4007,KY,LoanRepayment,Outflow,-327384.25,31-90d,0.5,0.5299695483669878,2021-12-15
CF4008,BM,SecurityMaturity,Outflow,-55062.83,<2d,1.0,0.08711333446205027,2023-02-05
CF4009,GU,SecurityMaturity,Inflow,91260.41,2-7d,1.0,0.33262052515285234,2020-10-16
CF4010,BM,SecurityMaturity,Outflow,-165305.9,<2d,1.0,0.7296619746661963,2022-06-21
CF4011,BM,LoanRepayment,Outflow,-97634.72,2-7d,1.0,0.14786780477360806,2022-11-05
CF4012,KY,DerivativesCF,Outflow,-38427.28,>1y,0.0,0.8524294774697966,2021-10-08
CF4013,BM,DerivativesCF,Outflow,-9170.21,<2d,1.0,0.921223340271236,2023-03-11
CF4014,KY,DerivativesCF,Outflow,-46123.81,<2d,1.0,0.31619815246472527,2023-08-16
CF4015,BM,CommitmentDraw,Outflow,-61494.63,31-90d,0.5,0.15836941498685175,2021-10-20
CF4016,BM,CommitmentDraw,Outflow,-151704.57,31-90d,0.5,0.901140509832573,2021-02-22
CF4017,KY,CommitmentDraw,Outflow,-3015.26,91-180d,0.5,0.2684481985966245,2024-06-30
CF4018,KY,LoanRepayment,Outflow,-147349.91,31-90d,0.5,0.5550319000284772,2023-11-06
CF4019,KY,SecurityMaturity,Outflow,-221672.57,91-180d,0.5,0.8520193645193893,2024-06-09
CF4020,JE,SecurityMaturity,Inflow,198924.82,91-180d,0.5,0.2484103674035022,2022-03-28
CF4021,GU,RetailDeposit,Inflow,3656.71,>1y,0.0,0.6499158777709592,2019-11-25
CF4022,GU,CorporateDeposit,Inflow,115609.93,181-365d,0.25,0.9833511406280274,2021-05-30
CF4023,BM,RetailDeposit,Outflow,-613608.06,91-180d,0.5,0.18646710048200166,2020-07-15
CF4024,JE,LoanRepayment,Outflow,-157131.44,<2d,1.0,0.20661255089727204,2021-09-05
CF4025,BM,LoanRepayment,Outflow,-216886.01,31-90d,0.5,0.29648355885127775,2021-05-06
CF4026,BM,DerivativesCF,Inflow,171963.98,>1y,0.0,0.742440613759889,2021-09-25
CF4027,BM,CorporateDeposit,Inflow,148730.88,8-30d,1.0,0.7561194756439824,2020-08-15
CF4028,BM,LoanRepayment,Outflow,-1898.73,31-90d,0.5,0.5665100442950881,2021-04-03
CF4029,JE,CorporateDeposit,Outflow,-129592.88,>1y,0.0,0.3359030710848224,2021-09-07
CF4030,KY,DerivativesCF,Outflow,-57351.67,181-365d,0.25,0.5047681391293658,2023-12-20
CF4031,KY,RetailDeposit,Outflow,-219931.12,91-180d,0.5,0.656153067233077,2020-10-19
CF4032,BM,SecurityMaturity,Outflow,-15751.93,31-90d,0.5,0.5204425665680957,2021-06-09
CF4033,BM,LoanRepayment,Outflow,-91466.13,31-90d,0.5,0.7932990201711334,2020-10-19
CF4034,GU,SecurityMaturity,Inflow,113681.77,8-30d,1.0,0.20017249301008178,2022-12-06
CF4035,KY,CorporateDeposit,Inflow,152650.01,181-365d,0.25,0.21980929196489196,2024-05-03
CF4036,GU,DerivativesCF,Outflow,-29008.51,31-90d,0.5,0.5985868732923812,2019-07-03
CF4037,KY,CorporateDeposit,Outflow,-101862.71,>1y,0.0,0.3704117920155804,2022-08-08
CF4038,BM,CorporateDeposit,Outflow,-144600.21,>1y,0.0,0.7343822512352192,2024-03-11
CF4039,BM,LoanRepayment,Outflow,-186492.48,<2d,1.0,0.32650676560843184,2021-07-01
CF4040,KY,CommitmentDraw,Outflow,-238210.75,<2d,1.0,0.9115960597859173,2021-05-27
CF4041,KY,SecurityMaturity,Outflow,-195227.43,>1y,0.0,0.9999627416047049,2020-12-26
CF4042,BM,LoanRepayment,Inflow,58737.76,2-7d,1.0,0.5016689639522953,2021-01-14
CF4043,KY,RetailDeposit,Inflow,177607.34,<2d,1.0,0.1421074909977894,2021-08-27
CF4044,BM,CorporateDeposit,Inflow,26398.57,91-180d,0.5,0.7522321925583852,2022-11-14
CF4045,JE,CorporateDeposit,Outflow,-96631.77,91-180d,0.5,0.9670634996603976,2024-01-08
CF4046,GU,CorporateDeposit,Inflow,78087.48,91-180d,0.5,0.9565133342607669,2022-01-10
CF4047,JE,SecurityMaturity,Inflow,259800.95,181-365d,0.25,0.2663268522903124,2019-10-04
CF4048,JE,DerivativesCF,Outflow,-32224.91,>1y,0.0,0.16012484977558228,2020-02-08
CF4049,BM,SecurityMaturity,Outflow,-163110.67,2-7d,1.0,0.9646296075355008,2021-03-25
CF4050,KY,CorporateDeposit,Inflow,128731.47,>1y,0.0,0.5653186563589805,2023-09-23
CF4051,BM,DerivativesCF,Inflow,17928.45,91-180d,0.5,0.7291547590481489,2023-12-31
CF4052,KY,RetailDeposit,Outflow,-9481.97,31-90d,0.5,0.00896229478382049,2021-09-29
CF4053,KY,RetailDeposit,Inflow,106574.65,31-90d,0.5,0.951680067399808,2024-06-17
CF4054,BM,CorporateDeposit,Inflow,215759.97,2-7d,1.0,0.10583880615388241,2024-03-13
CF4055,GU,SecurityMaturity,Inflow,139383.62,31-90d,0.5,0.9305026057981353,2024-02-16
CF4056,BM,SecurityMaturity,Outflow,-243641.78,31-90d,0.5,0.3461327021641192,2020-04-02
CF4057,BM,CommitmentDraw,Outflow,-33167.67,8-30d,1.0,0.25159585263198414,2021-01-21
CF4058,KY,CommitmentDraw,Outflow,-277597.37,<2d,1.0,0.6516787053368976,2021-07-14
CF4059,BM,RetailDeposit,Inflow,91116.69,<2d,1.0,0.5191823028200635,2024-05-04
CF4060,BM,RetailDeposit,Inflow,225747.64,>1y,0.0,0.19840059955057343,2023-03-22
CF4061,BM,CommitmentDraw,Outflow,-326548.7,2-7d,1.0,0.14210964800755477,2020-12-01
CF4062,KY,LoanRepayment,Inflow,282272.42,2-7d,1.0,0.028214580402654343,2019-11-16
CF4063,KY,LoanRepayment,Outflow,-134282.5,91-180d,0.5,0.03921393976944043,2024-06-14
CF4064,BM,CorporateDeposit,Inflow,90346.94,<2d,1.0,0.6781515651493463,2019-10-26
CF4065,GU,DerivativesCF,Inflow,159442.07,>1y,0.0,0.04673616862160379,2023-08-04
CF4066,BM,CommitmentDraw,Inflow,163885.52,<2d,1.0,0.6784722348226712,2021-05-14
CF4067,KY,RetailDeposit,Outflow,-150039.03,>1y,0.0,0.9517384207506572,2021-03-30
CF4068,KY,SecurityMaturity,Inflow,83681.11,2-7d,1.0,0.3550018668885454,2023-09-03
CF4069,BM,CommitmentDraw,Inflow,159629.73,8-30d,1.0,0.5030847361155848,2021-12-25
CF4070,KY,LoanRepayment,Inflow,136639.14,181-365d,0.25,0.1535699001103188,2022-09-09
CF4071,BM,CommitmentDraw,Outflow,-75824.45,31-90d,0.5,0.042824098925923204,2020-05-04
CF4072,KY,DerivativesCF,Outflow,-528.32,8-30d,1.0,0.29680149625609575,2019-07-06
CF4073,BM,CommitmentDraw,Inflow,92541.45,<2d,1.0,0.8979602213488685,2020-12-07
CF4074,KY,CorporateDeposit,Inflow,16960.83,91-180d,0.5,0.019259554287480163,2023-05-05
CF4075,JE,DerivativesCF,Inflow,222362.94,31-90d,0.5,0.9764169265823469,2020-03-27
CF4076,BM,RetailDeposit,Outflow,-260494.89,31-90d,0.5,0.34954789647592743,2020-12-19
CF4077,BM,DerivativesCF,Inflow,37396.72,91-180d,0.5,0.771107031816452,2021-11-29
CF4078,JE,RetailDeposit,Outflow,-138063.41,181-365d,0.25,0.5495298430584753,2021-02-11
CF4079,KY,DerivativesCF,Inflow,266506.45,2-7d,1.0,0.4792242892918852,2020-04-09
CF4080,GU,CorporateDeposit,Outflow,-311351.96,<2d,1.0,0.10922187212576351,2023-04-01
CF4081,GU,CommitmentDraw,Outflow,-62880.86,91-180d,0.5,0.5937704345886843,2022-05-23
CF4082,KY,DerivativesCF,Outflow,-182668.65,8-30d,1.0,0.5222527051405514,2021-11-11
CF4083,KY,DerivativesCF,Inflow,512073.43,91-180d,0.5,0.36802905720638923,2022-05-17
CF4084,GU,CorporateDeposit,Inflow,75166.9,91-180d,0.5,0.8981497257404413,2022-05-20
CF4085,BM,DerivativesCF,Inflow,106653.83,31-90d,0.5,0.14191538041191898,2021-03-30
CF4086,BM,DerivativesCF,Inflow,138553.29,<2d,1.0,0.6303386811237099,2019-10-07
CF4087,GU,CommitmentDraw,Inflow,181106.34,91-180d,0.5,0.8089953636956303,2020-06-23
CF4088,GU,CommitmentDraw,Inflow,270448.89,31-90d,0.5,0.10623274048095632,2024-05-07
CF4089,GU,CommitmentDraw,Outflow,-210288.18,181-365d,0.25,0.4887355948600669,2022-02-12
CF4090,GU,LoanRepayment,Outflow,-20428.63,181-365d,0.25,0.388959674204408,2021-12-10
CF4091,BM,DerivativesCF,Outflow,-17896.4,>1y,0.0,0.30101360348602113,2020-05-21
CF4092,BM,DerivativesCF,Outflow,-59061.53,31-90d,0.5,0.25127759423692386,2021-12-22
CF4093,KY,LoanRepayment,Inflow,170044.67,31-90d,0.5,0.7533162547993194,2021-02-17
CF4094,KY,SecurityMaturity,Inflow,113236.9,31-90d,0.5,0.11478298101733575,2023-04-19
CF4095,KY,CommitmentDraw,Outflow,-5674.96,181-365d,0.25,0.17694664756835898,2021-08-27
CF4096,BM,SecurityMaturity,Inflow,369577.54,<2d,1.0,0.829549510920141,2022-09-18
CF4097,KY,SecurityMaturity,Outflow,-157058.09,<2d,1.0,0.9433874348075864,2021-07-22
CF4098,BM,CommitmentDraw,Inflow,524871.59,2-7d,1.0,0.32217358924007955,2023-02-08
CF4099,KY,CorporateDeposit,Outflow,-256937.63,>1y,0.0,0.7184185064983832,2021-04-28
